customer_id,registered_date,is_gross,is_valid,is_net,order_date
C189009L,2021-07-02,1,1,1,2021-11-07
C275940L,2021-10-10,1,0,0,2021-09-10
C259307L,2022-04-02,1,1,0,2022-05-22
C166968L,2021-07-26,1,1,0,2021-08-29
C654029L,2022-03-19,1,0,0,2022-04-18
C857008L,2021-09-08,1,0,0,2021-07-09
C426132L,2022-05-25,1,0,0,2022-05-31
C177843L,2021-07-12,1,1,0,2021-12-08
C331122L,2022-04-09,1,0,0,2022-12-04
C741034L,2022-04-23,1,1,1,2022-04-19
C139822L,2021-10-09,1,1,1,2021-08-10
C682985L,2021-10-03,1,0,0,2021-09-11
C827569L,2022-02-06,1,1,1,2022-08-02
C422949L,2021-12-09,1,1,0,2021-12-31
C253008L,2022-02-08,1,1,0,2022-03-02
C382868L,2021-07-07,1,1,0,2022-07-13
C846375L,2021-07-26,1,1,1,2021-07-28
C934101L,2022-01-08,1,1,1,2022-01-22
C335101L,2022-01-11,1,1,0,2022-01-15
C773779L,2022-08-02,1,1,0,2022-02-08
C405274L,2022-07-03,1,1,0,2022-07-21
C260987L,2021-11-10,1,0,0,2021-12-20
C996508L,2021-07-10,1,1,1,2021-07-15
C779296L,2022-05-04,1,0,0,2022-05-24
C451085L,2021-10-03,1,1,1,2022-07-17
C944941L,2021-09-13,1,1,0,2022-12-07
C363466L,2021-11-24,1,0,0,2022-05-01
C985407L,2021-12-12,1,1,1,2021-03-12
C286548L,2021-10-13,1,1,1,2021-10-26
C869608L,2022-05-27,1,1,1,2022-09-07
C283866L,2021-07-18,1,0,0,2021-07-26
C200115L,2021-07-12,1,1,0,2022-03-19
C835970L,2022-02-25,1,1,1,2022-03-15
C899192L,2021-07-13,1,1,0,2022-10-03
C788509L,2021-07-20,1,0,0,2021-11-15
C346553L,2021-07-11,1,1,1,2021-03-07
C415003L,2022-04-06,1,0,0,2022-04-14
C270517L,2021-10-28,1,1,1,2021-10-26
C955247L,2022-03-22,1,1,1,2022-12-03
C113448L,2022-02-25,1,1,1,2022-02-19
C670306L,2022-08-10,1,1,0,2022-06-08
C157544L,2021-11-18,1,0,0,2022-03-23
C814229L,2021-07-13,1,1,0,2021-04-11
C153124L,2021-09-24,1,1,0,2021-09-22
C567307L,2021-09-07,1,1,0,2021-10-10
C922594L,2021-12-04,1,1,0,2021-12-23
C242737L,2022-05-20,1,0,0,2022-11-05
C958287L,2021-07-15,1,1,0,2021-07-25
C292887L,2021-07-03,1,0,0,2021-01-07
C894815L,2021-07-11,1,1,0,2022-05-07
C765265L,2021-09-15,1,1,1,2021-09-18
C893754L,2021-07-03,1,1,0,2022-03-15
C177865L,2021-10-06,1,1,0,2021-10-10
C235968L,2021-07-02,1,1,1,2021-07-29
C500989L,2022-07-02,1,0,0,2022-06-08
C331799L,2021-08-26,1,1,1,2021-08-25
C972737L,2021-07-21,1,1,1,2022-04-15
C501840L,2022-03-14,1,0,0,2022-03-22
C831560L,2021-07-06,1,1,0,2022-06-21
C508080L,2021-07-15,1,1,0,2021-07-28
C463487L,2021-10-26,1,0,0,2021-08-11
C941719L,2021-10-12,1,1,1,2021-12-22
C898232L,2021-07-05,1,1,1,2021-07-19
C119251L,2021-11-03,1,1,1,2021-11-27
C431185L,2021-08-15,1,1,1,2021-12-31
C732158L,2022-03-23,1,0,0,2022-03-30
C122490L,2021-07-25,1,1,1,2021-07-23
C955839L,2021-10-06,1,0,0,2021-10-18
C980973L,2021-10-27,1,0,0,2021-03-11
C266463L,2022-02-15,1,1,1,2022-02-13
C845990L,2021-09-07,1,1,1,2021-02-11
C836809L,2022-04-27,1,1,1,2022-04-28
C861081L,2021-08-03,1,1,0,2021-08-29
C263329L,2021-08-04,1,1,1,2021-03-09
C504943L,2022-02-23,1,1,1,2022-03-26
C923683L,2022-02-26,1,1,1,2022-08-02
C360252L,2021-08-11,1,1,1,2021-12-08
C727904L,2021-11-17,1,0,0,2021-03-11
C716051L,2021-12-18,1,0,0,2021-12-15
C885445L,2022-01-25,1,1,1,2022-01-26
C791372L,2022-06-06,1,1,0,2022-06-24
C816287L,2022-05-18,1,0,0,2022-02-05
C229988L,2021-09-23,1,1,0,2022-06-20
C491796L,2021-09-24,1,0,0,2021-08-10
C979878L,2022-03-13,1,1,1,2022-07-03
C646010L,2021-08-06,1,1,1,2021-06-08
C378684L,2021-07-03,1,1,0,2022-01-15
C360321L,2022-03-22,1,1,1,2022-04-23
C177843L,2021-07-12,1,1,0,2021-07-18
C266569L,2021-09-20,1,1,1,2021-09-25
C934098L,2022-02-19,1,1,1,2022-02-23
C575300L,2022-06-20,1,0,0,2022-06-21
C377576L,2022-02-02,1,1,1,2022-02-26
C343034L,2021-09-03,1,1,1,2021-09-27
C226430L,2022-05-08,1,0,0,2022-10-08
C602747L,2021-08-03,1,1,1,2021-12-29
C977688L,2021-12-10,1,0,0,2021-12-16
C132041L,2022-04-05,1,1,1,2022-11-04
C407885L,2021-07-24,1,1,1,2021-08-07
C969588L,2022-05-07,1,1,0,2022-02-06
C768693L,2021-10-03,1,1,1,2022-01-31
C607268L,2021-10-12,1,1,1,2021-12-10
C910919L,2022-07-21,1,0,0,2022-07-28
C370595L,2021-09-25,1,1,1,2021-09-13
C955839L,2021-10-06,1,0,0,2021-10-20
C811261L,2021-08-26,1,1,0,2021-06-08
C650820L,2022-03-21,1,0,0,2022-05-24
C499767L,2022-07-18,1,1,0,2022-07-23
C559933L,2022-07-02,1,1,0,2022-02-07
C200115L,2021-07-12,1,1,0,2022-05-29
C274501L,2021-09-03,1,0,0,2021-05-09
C389017L,2021-07-06,1,1,1,2021-07-09
C985421L,2021-08-27,1,1,1,2021-08-27
C615231L,2021-08-10,1,1,1,2021-08-13
C684985L,2021-07-07,1,1,1,2021-01-09
C566330L,2022-05-10,1,0,0,2022-05-21
C942290L,2021-11-19,1,1,1,2021-11-14
C231841L,2021-09-18,1,0,0,2021-07-09
C781213L,2021-08-23,1,1,0,2021-12-13
C563295L,2022-01-24,1,1,1,2022-02-01
C601204L,2022-04-28,1,0,0,2022-04-15
C525405L,2021-07-24,1,1,1,2021-10-13
C269965L,2021-07-09,1,1,1,2021-01-11
C773779L,2022-08-02,1,1,1,2022-08-08
C158367L,2021-07-16,1,1,0,2021-12-21
C259981L,2021-09-01,1,1,1,2022-09-07
C452972L,2022-04-21,1,0,0,2022-11-04
C162876L,2021-10-02,1,1,1,2021-10-19
C462939L,2021-08-11,1,1,1,2021-12-08
C856161L,2021-07-14,1,1,1,2021-01-07
C962381L,2021-07-14,1,1,1,2021-08-30
C525405L,2021-07-24,1,0,0,2021-09-26
C483469L,2021-07-26,1,0,0,2021-11-18
C215074L,2021-09-13,1,0,0,2021-11-21
C192819L,2022-02-06,1,1,1,2022-02-24
C849740L,2021-07-20,1,0,0,2022-12-02
C375629L,2021-07-07,1,1,1,2021-05-07
C200313L,2021-07-17,1,1,1,2021-08-15
C869172L,2022-01-20,1,1,0,2022-07-02
C770029L,2021-07-16,1,1,0,2021-12-07
C240853L,2022-06-02,1,0,0,2022-04-06
C678257L,2021-07-23,1,0,0,2021-11-08
C789047L,2022-01-26,1,1,0,2022-07-22
C674615L,2021-08-20,1,1,1,2021-08-27
C327217L,2021-11-10,1,1,0,2022-05-28
C191766L,2021-07-05,1,1,1,2021-09-27
C737717L,2022-03-01,1,0,0,2022-03-26
C440374L,2021-10-02,1,0,0,2022-02-03
C766353L,2022-04-20,1,0,0,2022-04-06
C245955L,2021-07-23,1,1,1,2022-02-06
C536776L,2021-08-06,1,1,1,2021-08-18
C461689L,2022-03-07,1,1,0,2022-03-23
C996448L,2021-10-20,1,1,1,2021-12-21
C678436L,2021-11-08,1,1,0,2021-11-30
C220967L,2021-08-03,1,1,0,2021-01-08
C200313L,2021-07-17,1,1,1,2021-08-23
C462915L,2022-03-01,1,1,1,2022-03-03
C741634L,2021-07-09,1,1,1,2021-05-10
C875408L,2022-03-05,1,0,0,2022-03-22
C821173L,2021-11-15,1,0,0,2021-09-11
C845064L,2021-07-16,1,1,0,2021-08-16
C782569L,2022-08-10,1,0,0,2022-10-08
C286374L,2021-12-04,1,1,1,2021-09-12
C504330L,2021-09-26,1,0,0,2021-09-15
C162721L,2021-07-26,1,1,0,2022-07-21
C475080L,2022-04-27,1,0,0,2022-04-13
C351708L,2021-08-15,1,1,1,2021-04-08
C675024L,2021-09-26,1,1,0,2021-10-11
C218616L,2021-07-19,1,1,1,2022-01-23
C129961L,2022-02-09,1,1,0,2022-02-26
C385693L,2021-09-02,1,0,0,2021-09-17
C576952L,2021-12-18,1,1,1,2022-03-20
C951902L,2022-01-13,1,1,0,2022-06-28
C827330L,2022-05-18,1,1,0,2022-05-27
C353600L,2021-08-23,1,1,1,2022-06-06
C577641L,2022-03-20,1,1,0,2022-10-03
C892040L,2021-09-01,1,1,1,2021-02-09
C355168L,2021-11-18,1,0,0,2021-11-15
C812812L,2022-06-16,1,0,0,2022-03-06
C525405L,2021-07-24,1,1,1,2022-11-03
C284772L,2021-09-16,1,0,0,2021-09-19
C896007L,2021-07-01,1,0,0,2021-11-27
C275774L,2022-04-27,1,0,0,2022-04-27
C602010L,2021-07-21,1,1,0,2021-07-24
C863279L,2021-08-03,1,1,1,2021-04-08
C976924L,2022-07-08,1,0,0,2022-02-07
C280189L,2022-05-19,1,1,0,2022-03-05
C928680L,2021-08-06,1,1,0,2021-07-08
C864099L,2021-10-25,1,1,1,2021-10-25
C920061L,2021-12-26,1,1,0,2021-12-14
C663429L,2022-07-20,1,1,1,2022-07-28
C927720L,2021-08-25,1,0,0,2021-12-13
C996508L,2021-07-10,1,1,1,2021-12-17
C996508L,2021-07-10,1,1,1,2022-11-03
C520677L,2021-07-27,1,0,0,2021-07-25
C950477L,2022-06-20,1,1,0,2022-01-06
C713589L,2021-07-07,1,0,0,2021-09-12
C892839L,2022-07-07,1,1,1,2022-12-08
C850252L,2021-10-13,1,0,0,2021-10-25
C439929L,2021-09-27,1,1,1,2022-01-25
C423193L,2022-02-03,1,1,1,2022-08-03
C561993L,2022-05-10,1,0,0,2022-06-17
C525405L,2021-07-24,1,1,1,2021-10-22
C175796L,2021-10-27,1,1,1,2021-12-17
C279695L,2021-07-24,1,0,0,2021-12-07
C249751L,2022-06-19,1,1,1,2022-06-21
C113767L,2021-11-15,1,0,0,2021-06-12
C981321L,2022-06-09,1,1,1,2022-06-13
C650820L,2022-03-21,1,0,0,2022-07-07
C188809L,2021-07-12,1,1,1,2022-03-22
C704506L,2021-07-05,1,1,1,2021-02-07
C211907L,2021-08-08,1,1,1,2021-10-26
C688485L,2021-10-16,1,0,0,2021-10-10
C685143L,2021-07-03,1,0,0,2021-07-24
C984447L,2021-08-23,1,1,1,2021-08-19
C430651L,2022-08-10,1,1,1,2022-06-08
C827195L,2022-05-23,1,1,0,2022-01-05
C667729L,2021-09-15,1,1,1,2022-01-25
C669321L,2021-08-12,1,1,1,2021-10-23
C243149L,2021-11-16,1,0,0,2022-05-22
C651145L,2021-12-22,1,1,1,2021-12-18
C160493L,2021-08-28,1,1,0,2021-09-30
C840846L,2021-09-25,1,1,0,2021-08-12
C375865L,2022-07-20,1,0,0,2022-07-07
C969725L,2022-07-11,1,1,1,2022-11-08
C811645L,2021-12-16,1,1,1,2022-02-21
C178509L,2022-05-04,1,1,0,2022-05-28
C274430L,2021-12-10,1,1,1,2021-06-12
C215074L,2021-09-13,1,0,0,2021-12-26
C349727L,2021-11-03,1,1,1,2022-08-01
C657362L,2021-11-06,1,0,0,2021-11-27
C288707L,2021-10-25,1,0,0,2021-10-27
C390206L,2021-07-13,1,0,0,2022-08-06
C662698L,2022-05-06,1,1,0,2022-05-18
C622883L,2021-09-24,1,1,1,2022-08-05
C986837L,2021-07-17,1,0,0,2021-09-12
C702521L,2021-09-08,1,0,0,2022-03-24
C680109L,2022-02-05,1,1,1,2022-07-24
C784312L,2022-02-18,1,1,1,2022-02-02
C491259L,2021-07-06,1,1,0,2021-07-18
C652399L,2021-07-19,1,1,0,2021-08-13
C893408L,2022-07-25,1,0,0,2022-07-15
C527307L,2021-10-04,1,1,0,2022-06-27
C405772L,2022-05-02,1,0,0,2022-05-20
C492850L,2021-07-09,1,1,1,2022-08-03
C468569L,2022-02-15,1,0,0,2022-03-25
C162721L,2021-07-26,1,1,1,2022-10-04
C821685L,2022-05-15,1,0,0,2022-05-23
C355357L,2022-05-01,1,1,0,2022-05-13
C584050L,2021-09-08,1,1,0,2022-11-06
C131864L,2022-06-16,1,1,0,2022-01-07
C496529L,2022-03-10,1,1,1,2022-04-21
C638768L,2022-01-22,1,0,0,2022-04-13
C738488L,2021-08-28,1,1,1,2021-11-16
C862627L,2022-04-10,1,0,0,2022-04-29
C613878L,2022-07-20,1,1,1,2022-07-27
C555980L,2021-09-01,1,1,1,2022-05-24
C370936L,2022-03-02,1,1,1,2022-03-25
C811269L,2021-11-07,1,1,0,2022-04-01
C814229L,2021-07-13,1,1,0,2022-01-24
C831683L,2021-07-03,1,0,0,2022-01-06
C283866L,2021-07-18,1,0,0,2021-10-18
C670128L,2021-12-01,1,1,1,2021-12-27
C901850L,2021-07-17,1,1,1,2021-07-25
C770029L,2021-07-16,1,1,0,2022-04-29
C700155L,2021-10-10,1,0,0,2021-10-30
C346553L,2021-07-11,1,1,1,2021-01-07
C626266L,2022-02-25,1,0,0,2022-02-14
C170689L,2022-03-26,1,1,1,2022-03-24
C805381L,2022-04-13,1,1,0,2022-12-05
C899603L,2022-06-11,1,1,0,2022-05-08
C437231L,2022-03-10,1,1,1,2022-03-22
C485693L,2021-07-02,1,1,1,2021-10-27
C352292L,2021-08-11,1,1,1,2021-06-08
C191188L,2021-12-08,1,1,0,2022-02-13
C236544L,2021-10-24,1,0,0,2021-03-10
C455788L,2021-07-12,1,1,1,2021-10-22
C792410L,2021-07-09,1,1,1,2021-09-25
C392770L,2021-08-08,1,0,0,2021-08-26
C624232L,2021-11-27,1,1,1,2021-11-12
C830977L,2022-05-26,1,1,1,2022-11-07
C140374L,2021-12-06,1,1,0,2022-08-02
C518000L,2021-11-28,1,0,0,2021-11-20
C551004L,2021-08-03,1,1,1,2021-06-08
C732178L,2022-02-18,1,1,1,2022-02-27
C843559L,2021-10-05,1,1,0,2022-05-04
C805381L,2022-04-13,1,1,1,2022-08-05
C624232L,2021-11-27,1,1,1,2021-11-14
C864410L,2021-11-15,1,0,0,2022-04-08
C655359L,2022-06-03,1,1,1,2022-06-14
C600018L,2022-01-16,1,0,0,2022-02-01
C335422L,2021-08-16,1,1,1,2021-08-21
C313446L,2022-03-11,1,1,0,2022-05-03
C261243L,2021-12-16,1,1,0,2021-12-28
C382697L,2022-02-01,1,1,1,2022-02-14
C909114L,2021-12-24,1,0,0,2021-12-17
C940442L,2021-08-03,1,0,0,2021-09-27
C618317L,2021-10-26,1,0,0,2021-10-20
C220405L,2021-11-07,1,1,1,2022-02-02
C933998L,2021-09-04,1,1,1,2021-12-29
C414907L,2022-07-26,1,0,0,2022-03-08
C741634L,2021-07-09,1,1,1,2022-02-16
C371659L,2021-07-23,1,1,0,2021-07-29
C734921L,2021-07-20,1,0,0,2021-07-13
C989030L,2021-07-06,1,1,1,2021-10-07
C866259L,2022-06-04,1,0,0,2022-06-24
C383917L,2021-09-23,1,1,0,2021-09-10
C727531L,2021-11-16,1,0,0,2021-11-13
C629286L,2021-09-14,1,1,1,2021-02-09
C538631L,2021-11-08,1,0,0,2021-07-12
C321679L,2022-06-10,1,0,0,2022-02-06
C608133L,2021-10-20,1,1,1,2022-02-03
C872595L,2021-07-05,1,1,1,2021-07-29
C745016L,2021-07-23,1,1,1,2021-11-25
C454802L,2022-01-18,1,1,1,2022-07-01
C676393L,2021-07-27,1,0,0,2021-11-17
C973354L,2021-09-14,1,0,0,2021-09-13
C717559L,2022-08-16,1,1,0,2022-09-08
C742109L,2022-03-15,1,1,1,2022-03-14
C468577L,2021-09-06,1,0,0,2021-11-28
C230372L,2021-11-08,1,1,1,2021-11-27
C560133L,2022-06-25,1,1,1,2022-11-06
C619834L,2022-07-23,1,0,0,2022-07-25
C217289L,2022-05-07,1,1,1,2022-06-15
C404912L,2022-01-16,1,1,1,2022-01-17
C175928L,2022-05-13,1,0,0,2022-06-29
C427267L,2021-09-23,1,1,1,2021-09-15
C168876L,2022-01-27,1,1,1,2022-01-27
C955839L,2021-10-06,1,0,0,2021-10-13
C675106L,2022-01-24,1,1,0,2022-01-16
C516821L,2021-10-06,1,1,0,2022-04-21
C806822L,2021-11-16,1,1,1,2022-12-03
C487528L,2022-02-22,1,1,1,2022-11-05
C911481L,2022-03-22,1,0,0,2022-03-17
C849804L,2022-05-21,1,0,0,2022-05-13
C441288L,2021-10-05,1,1,1,2021-04-12
C205701L,2021-07-02,1,1,1,2021-06-07
C966878L,2021-08-17,1,0,0,2021-09-28
C811785L,2021-09-02,1,1,1,2021-12-09
C602095L,2021-09-06,1,0,0,2021-09-14
C654626L,2022-07-04,1,1,1,2022-07-19
C215074L,2021-09-13,1,0,0,2021-11-19
C132219L,2021-07-11,1,1,1,2022-07-22
C760531L,2021-08-23,1,1,1,2021-12-08
C716182L,2021-07-26,1,0,0,2021-07-17
C821812L,2022-06-06,1,1,0,2022-06-28
C437156L,2021-08-22,1,1,0,2021-08-08
C487094L,2022-01-25,1,1,1,2022-09-02
C486123L,2022-01-13,1,1,1,2022-03-06
C688872L,2021-09-07,1,0,0,2022-05-01
C870613L,2022-06-10,1,1,0,2022-10-06
C795690L,2021-08-02,1,0,0,2021-08-18
C287698L,2022-08-23,1,1,0,2022-11-08
C652064L,2022-05-15,1,1,1,2022-05-21
C304965L,2021-07-13,1,1,1,2022-07-29
C158367L,2021-07-16,1,1,0,2022-03-14
C424077L,2022-04-25,1,1,0,2022-04-29
C525405L,2021-07-24,1,1,1,2021-03-10
C682748L,2021-07-06,1,1,1,2021-08-09
C432990L,2022-07-19,1,0,0,2022-07-14
C995963L,2021-08-01,1,1,1,2021-05-08
C656885L,2022-01-20,1,1,1,2022-07-08
C644721L,2021-09-08,1,0,0,2021-09-20
C390635L,2022-04-23,1,0,0,2022-06-04
C877563L,2022-08-24,1,1,1,2022-11-08
C209849L,2021-09-09,1,0,0,2021-11-09
C120985L,2021-11-27,1,1,1,2022-03-23
C741634L,2021-07-09,1,1,1,2022-02-17
C628905L,2021-11-07,1,1,1,2022-05-07
C701420L,2021-10-12,1,1,1,2021-10-11
C972737L,2021-07-21,1,1,0,2021-12-24
C855073L,2021-10-06,1,1,1,2022-02-14
C302826L,2022-07-20,1,1,0,2022-04-07
C515694L,2022-02-26,1,1,1,2022-02-24
C143684L,2021-07-05,1,1,0,2021-10-13
C921743L,2021-12-22,1,0,0,2021-09-12
C543271L,2021-10-21,1,0,0,2022-03-23
C203780L,2021-08-22,1,1,1,2021-08-17
C698317L,2021-12-14,1,0,0,2022-02-14
C876819L,2021-08-03,1,1,1,2021-08-27
C549224L,2022-03-12,1,0,0,2022-11-03
C374672L,2021-07-17,1,1,0,2022-04-14
C686567L,2021-10-21,1,1,1,2022-12-05
C324691L,2021-10-03,1,1,0,2021-10-17
C328919L,2021-09-14,1,1,1,2021-09-18
C727310L,2022-02-27,1,1,1,2022-02-23
C610335L,2021-11-25,1,1,1,2022-06-27
C704681L,2021-11-25,1,1,1,2021-11-24
C883838L,2022-02-26,1,1,0,2022-02-22
C942567L,2021-12-19,1,1,1,2021-12-15
C968454L,2022-01-14,1,0,0,2022-01-28
C803978L,2022-07-14,1,0,0,2022-05-08
C361787L,2021-11-20,1,0,0,2022-03-04
C247805L,2021-09-12,1,1,1,2021-05-09
C219387L,2021-07-05,1,1,0,2022-03-04
C143684L,2021-07-05,1,0,0,2021-03-11
C313074L,2022-02-08,1,1,1,2022-12-02
C529046L,2021-10-01,1,1,0,2021-12-30
C300950L,2021-09-05,1,1,0,2022-07-28
C113767L,2021-11-15,1,0,0,2021-11-24
C181565L,2022-03-01,1,1,1,2022-03-29
C406498L,2021-10-25,1,0,0,2021-10-24
C404192L,2021-07-06,1,1,1,2021-11-27
C865251L,2021-08-09,1,1,1,2021-09-18
C873763L,2021-09-09,1,1,1,2021-09-29
C164454L,2021-09-11,1,1,0,2022-12-08
C219918L,2021-08-16,1,1,1,2021-01-08
C552065L,2022-06-27,1,0,0,2022-06-17
C589918L,2021-08-20,1,1,0,2021-08-14
C901601L,2022-04-04,1,1,1,2022-02-04
C242911L,2022-07-17,1,1,1,2022-07-16
C236137L,2021-10-07,1,0,0,2022-06-15
C978527L,2022-01-03,1,0,0,2022-04-13
C494613L,2022-04-11,1,1,1,2022-02-04
C676102L,2021-09-21,1,1,1,2021-12-11
C844320L,2021-07-27,1,0,0,2021-07-31
C513549L,2021-09-28,1,0,0,2021-12-10
C399101L,2021-07-14,1,1,0,2022-10-01
C333874L,2022-05-03,1,1,0,2022-05-25
C954904L,2022-07-22,1,1,0,2022-07-19
C621610L,2022-07-13,1,0,0,2022-11-07
C327170L,2022-05-23,1,1,0,2022-05-14
C800316L,2022-01-27,1,0,0,2022-01-19
C987239L,2021-07-22,1,0,0,2021-09-07
C203164L,2021-10-25,1,0,0,2021-12-30
C140964L,2021-09-26,1,1,0,2022-11-06
C714613L,2022-02-26,1,1,0,2022-02-02
C681808L,2022-07-24,1,1,1,2022-07-30
C356814L,2021-11-13,1,0,0,2021-11-20
C259604L,2021-12-20,1,1,1,2021-05-12
C188576L,2021-09-09,1,1,0,2021-09-16
C236335L,2021-09-12,1,1,1,2021-08-09
C411376L,2022-06-28,1,0,0,2022-06-26
C186002L,2022-07-25,1,0,0,2022-07-26
C824945L,2022-05-28,1,1,1,2022-05-19
C693415L,2022-04-12,1,0,0,2022-04-15
C760428L,2021-07-19,1,1,1,2021-07-31
C846375L,2021-07-26,1,1,1,2021-08-30
C356966L,2022-04-22,1,1,0,2022-07-05
C805381L,2022-04-13,1,1,1,2022-05-22
C924660L,2022-07-27,1,1,1,2022-07-25
C789047L,2022-01-26,1,1,0,2022-09-04
C887703L,2021-11-18,1,1,1,2022-11-01
C665419L,2022-07-06,1,1,1,2022-07-30
C653890L,2022-07-13,1,1,0,2022-07-22
C356795L,2021-08-08,1,1,1,2021-10-08
C180533L,2021-08-23,1,0,0,2021-08-18
C215074L,2021-09-13,1,1,0,2021-12-25
C966663L,2022-02-23,1,1,1,2022-10-02
C718296L,2021-10-01,1,1,1,2021-03-11
C650707L,2022-02-22,1,0,0,2022-02-27
C951682L,2021-07-27,1,1,1,2022-10-01
C506612L,2021-08-27,1,1,1,2021-07-08
C603530L,2021-07-28,1,1,1,2021-07-25
C552927L,2022-05-27,1,1,0,2022-05-20
C162721L,2021-07-26,1,1,1,2022-09-02
C539168L,2021-11-17,1,0,0,2022-09-07
C263063L,2022-05-24,1,1,1,2022-12-05
C499302L,2022-07-13,1,0,0,2022-07-28
C901461L,2021-10-04,1,1,0,2021-10-25
C658568L,2021-09-06,1,1,1,2021-09-15
C773860L,2022-05-19,1,0,0,2022-05-31
C431390L,2022-01-28,1,1,1,2022-07-31
C560959L,2022-06-01,1,0,0,2022-05-06
C492850L,2021-07-09,1,0,0,2021-09-29
C252035L,2022-04-11,1,1,1,2022-09-04
C975587L,2021-09-28,1,0,0,2022-12-04
C481253L,2021-07-26,1,1,1,2021-06-09
C942292L,2021-08-16,1,1,0,2022-03-27
C191766L,2021-07-05,1,1,1,2021-10-31
C499900L,2021-09-23,1,0,0,2021-01-09
C254504L,2022-06-06,1,1,0,2022-06-18
C242231L,2021-09-22,1,0,0,2021-01-11
C787008L,2022-04-22,1,1,1,2022-12-04
C538697L,2022-03-16,1,1,1,2022-03-31
C761435L,2021-10-05,1,1,1,2021-12-10
C336567L,2022-02-03,1,0,0,2022-02-15
C659113L,2021-07-15,1,1,1,2021-07-26
C692945L,2021-09-20,1,0,0,2021-07-09
C525578L,2022-04-03,1,1,1,2022-04-25
C333086L,2021-07-23,1,1,1,2021-07-23
C717869L,2021-10-11,1,0,0,2021-10-10
C900524L,2022-03-27,1,1,0,2022-09-08
C533504L,2022-05-12,1,0,0,2022-05-21
C908967L,2021-07-23,1,1,0,2021-10-30
C222341L,2021-11-20,1,0,0,2022-04-27
C807487L,2021-11-26,1,0,0,2022-05-14
C751329L,2021-09-12,1,1,0,2021-11-11
C670792L,2021-07-21,1,0,0,2021-03-07
C225415L,2021-07-04,1,0,0,2021-01-07
C955739L,2021-08-10,1,0,0,2021-11-21
C741634L,2021-07-09,1,1,0,2022-09-02
C333743L,2021-07-07,1,0,0,2022-03-31
C773779L,2022-08-02,1,1,1,2022-06-08
C813614L,2021-08-15,1,1,1,2021-08-15
C513079L,2022-02-09,1,1,1,2022-10-02
C169476L,2022-04-28,1,1,1,2022-10-08
C869172L,2022-01-20,1,1,1,2022-01-18
C575152L,2021-09-10,1,1,1,2021-07-09
C566168L,2022-04-09,1,0,0,2022-04-20
C555148L,2022-05-08,1,1,0,2022-05-15
C543805L,2022-07-01,1,0,0,2022-03-07
C459460L,2021-10-16,1,1,1,2021-10-14
C412936L,2021-07-16,1,1,0,2021-10-12
C199971L,2021-10-24,1,1,1,2022-02-03
C708473L,2021-07-02,1,1,1,2022-12-07
C415262L,2022-01-14,1,0,0,2022-05-02
C438206L,2022-05-25,1,1,0,2022-05-24
C296643L,2022-05-08,1,1,0,2022-08-05
C509242L,2022-05-28,1,1,0,2022-05-15
C194239L,2021-12-22,1,0,0,2022-10-02
C315164L,2021-11-05,1,0,0,2022-05-22
C611418L,2021-12-22,1,1,1,2021-11-12
C438910L,2022-07-02,1,1,1,2022-08-07
C586337L,2021-09-16,1,0,0,2021-10-21
C649688L,2021-11-26,1,1,0,2021-12-28
C274430L,2021-12-10,1,1,0,2021-09-12
C303491L,2022-06-01,1,0,0,2022-06-13
C202773L,2022-02-19,1,1,0,2022-07-30
C298406L,2021-08-21,1,0,0,2022-08-02
C424665L,2021-11-09,1,0,0,2021-03-11
C441526L,2021-07-23,1,0,0,2021-10-13
C871045L,2021-10-10,1,1,0,2022-01-04
C831683L,2021-07-03,1,1,1,2022-10-01
C924458L,2021-10-03,1,0,0,2022-08-01
C818119L,2022-05-11,1,0,0,2022-05-21
C999498L,2021-10-08,1,0,0,2021-10-23
C834363L,2021-07-11,1,1,0,2021-08-24
C952783L,2021-09-19,1,1,1,2021-09-26
C412936L,2021-07-16,1,1,1,2021-12-21
C701690L,2022-05-06,1,1,0,2022-05-16
C749915L,2022-05-23,1,1,0,2022-06-27
C476516L,2021-10-24,1,0,0,2021-10-14
C992994L,2022-06-08,1,1,0,2022-02-06
C214771L,2021-10-12,1,1,1,2022-11-02
C261226L,2022-05-17,1,0,0,2022-05-19
C570821L,2022-07-05,1,0,0,2022-04-08
C341639L,2021-07-12,1,0,0,2021-07-07
C697518L,2022-06-06,1,0,0,2022-05-06
C113767L,2021-11-15,1,1,0,2021-03-12
C362244L,2021-10-08,1,1,0,2022-10-01
C228751L,2022-04-17,1,0,0,2022-04-17
C893754L,2021-07-03,1,0,0,2021-05-10
C374672L,2021-07-17,1,0,0,2021-12-31
C629303L,2022-02-04,1,1,0,2022-02-15
C269732L,2021-09-23,1,1,1,2022-04-04
C790783L,2021-09-21,1,1,1,2022-05-24
C341015L,2022-06-18,1,0,0,2022-06-19
C559107L,2021-12-13,1,0,0,2022-04-23
C998826L,2022-07-14,1,1,1,2022-09-07
C447442L,2021-08-07,1,0,0,2021-08-13
C154448L,2022-05-02,1,1,1,2022-06-06
C490497L,2021-09-20,1,0,0,2021-08-10
C399878L,2021-11-24,1,0,0,2021-11-22
C770029L,2021-07-16,1,1,0,2022-03-27
C978527L,2022-01-03,1,0,0,2022-12-04
C898194L,2021-11-25,1,1,0,2021-11-18
C817633L,2022-03-04,1,1,1,2022-03-19
